country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane,n2o,ghg,warmingimpact
Brunei,1972,10282540,0,0,736464,219840,1468214.2,37708.39,11882535,0.00005656367
Brunei,1973,10153091,0,0,860724,249061,2428154,38461.477,12702274,0.00006605855
Brunei,1974,8877176,0,0,1366060,292989,3112564,37936.484,12081574,0.00007635306
Brunei,1975,7658016.5,0,0,1516896,300448,3590915.5,37049.582,11399721,0.000087094704
Brunei,1976,6739598,0,0,1022879,337293,4643608,37544.297,11517041,0.000099551806
Brunei,1977,7190123.5,0,0,1789058,443598,5030799,37622.688,12286685,0.000112962705
Brunei,1978,10559758,0,0,3601712,542272,4852176.5,38376.605,15478872,0.00012752136
Brunei,1979,8177828,0,0,3473472,637536,5111108,38126.535,13363391,0.00014153034
Brunei,1980,7888299,3664,0,2901888,674176,5788525,44646.793,13728835,0.00015677024
Brunei,1981,2792774.2,0,0,1183472,0,4820737.5,43364.414,7697821,0.00016775227
Brunei,1982,3515255.2,0,0,1178207,0,4820994.5,47491.695,8360191,0.00017902536
Brunei,1983,3781614.5,0,0,1311712,0,4955308,50116.152,8812604,0.00019071804
Brunei,1984,2931493,0,0,1097635,657112,4714212,47343.625,7617579.5,0.00020149782
Brunei,1985,4440072,0,0,1234768,1223776,4609158,50967.664,8939916,0.00021270956
Brunei,1986,4267937,0,0,943152,1321147,4522469.5,48347.695,8609415,0.00022361315
Brunei,1987,5239483.5,0,0,2077488,1190800,4565058,52572.152,9590365,0.00023501315
Brunei,1988,7971325,0,0,4063376,1601168,4490759.5,50541.848,12196598,0.0002474601
Brunei,1989,7755076,0,0,4719232,1575520,4529494.5,48594.234,12140337,0.00025993242
Brunei,1990,6660126,0,0,3857118,1539914,4726009,50094.848,11360898,0.0002705074
Brunei,1991,8279614,0,0,4371152,1637808,4726748.5,53999.977,13036638,0.0002818375
Brunei,1992,8147270.5,0,0,4479792,1261087,4584871.5,58807.258,12740670,0.00029204096
Brunei,1993,7959930,0,0,4162304,1604832,4837358.5,61263.004,12810288,0.00030084417
Brunei,1994,6559212.5,0,0,4078032,1352016,4975911.5,60791.293,11654365,0.00030804044
Brunei,1995,6597486.5,0,0,4641166,1088804,5211409,63332.492,11909628,0.00031481215
Brunei,1996,7138331,0,0,4573801,1193802,5214574,67105.125,12397147,0.0003197996
Brunei,1997,7503199,0,0,4675264,1278736,5301636,74596.02,12814917,0.00032437433
Brunei,1998,7837244,0,0,3975440,1421632,5310990.5,80475.51,13267466,0.00032950853
Brunei,1999,6965645.5,0,0,4195280,1546208,5711557,87950.1,12855726,0.00033459818
Brunei,2000,6365834,0,0,4205238,839581,6126535,88790.98,12594415,0.00033893526
Brunei,2001,6205093.5,0,0,3902160,901344,6598818,93941,12987437,0.00034604475
Brunei,2002,5655490,0,0,3700640,718144,6106266,90772.49,12018233,0.00035193656
Brunei,2003,6628289,0,0,4500387,838559,6485195.5,99641.49,13437527,0.00035881184
Brunei,2004,6357109,0,0,4455424,1007599.94,6092803.5,105445.07,12787710,0.00036523255
Brunei,2005,6162638,0,0,4206272,1058896,5961795,99655.54,12528100,0.00037152917
Brunei,2006,7857288.5,0,0,5877056,970960,7001249.5,115887.48,15219163,0.00038085078
Brunei,2007,9111411,0,0,5939344,1846656,6780125.5,121380.81,16166366,0.00039016714
Brunei,2008,10392232,0,0,6492608,2055504.1,8300031.5,122108.336,18915644,0.00040327263
Brunei,2009,9402958,0,0,5595976,1754236,6954012,114860.34,16476530,0.00041307218
Brunei,2010,9473712,0,0,6126208,1590176,6492778.5,115502.36,16053249,0.00042157498
Brunei,2011,11212886,0,0,7287696,1956576,6842394.5,110884.305,18067118,0.00043153745
Brunei,2012,10902041,0,0,7112781,2065710.1,6670736,120937.484,17514892,0.0004412499
Brunei,2013,8655749,0,0,5624240,1656128,6262917.5,123456.13,14898283,0.00044865574
Brunei,2014,11051010,0,0,6771072,1689104,6024157,117562.9,16866478,0.00045630505
Brunei,2015,8306667,0,0,4891440,1645136,5885993.5,116767.35,14036332,0.00046201143
Brunei,2016,8917873,0,0,5340849,1803499,5602016,117817.47,14445172,0.0004674458
Brunei,2017,10503408,0,0,6822368,1927264,5894418.5,114688.14,16214311,0.00047397416
Brunei,2018,10228181,0,0,7026540,1905999,6186726,120386.91,16356326,0.00048101202
Brunei,2019,11173462,604763,0,5974329,3577267,5662698,117353.375,16801136,0.0004866551
Brunei,2020,11883498,2132448,0,5331120,3407520,5477696.5,136546.73,17372332,0.0004914703
Brunei,2021,12462368,2747169,0,5329508,3230671,5126287,144254.64,17570878,0.00049491663
Brunei,2022,12089824,2857042,0,5017316,3309007,5029656,143621.75,17095190,0.00049893546
Bulgaria,1950,22433296,6657076,298157,0,542537,11683042,3447288.8,28115528,0.0006165572
Bulgaria,1951,23013300,7222168,312408,0,629925,11819619,3540299.8,29011720,0.0006298241
Bulgaria,1952,24268702,8372240,334354,0,721808,12015575,3646838,30648682,0.0006438555
Bulgaria,1953,25026510,9423808,345257,0,817072,12212030,3765293,32041426,0.00065866625
Bulgaria,1954,25567284,10079664,385234,0,926992,12374410,3894054.5,33178668,0.0006740207
Bulgaria,1955,25991346,10588960,399771,0,1102864,12529603,4031512.2,34093156,0.0006898292
Bulgaria,1956,26611748,11212337,425091,0,1329656,12699108,4176056.5,35267468,0.0007063368
Bulgaria,1957,27845508,12387984,436114,0,1564528,12921841,4326076,36903610,0.0007238029
Bulgaria,1958,28878768,13622752,461554,0,1542544,13150788,4479961.5,38357724,0.0007421429
Bulgaria,1959,33466496,16711504,708685,0,2202064,13562016,4636102.5,43304316,0.00076323433
Bulgaria,1960,35395772,18627176,785134,0,2858390,13869643,4792888.5,45970160,0.00078581646
Bulgaria,1961,35594624,21430736,864960,0,3649344,14104349,4916372.5,47366652,0.0008092015
Bulgaria,1962,40212276,24728336,934011,0,5041664,14961166,5141144,53488828,0.0008363901
Bulgaria,1963,50096724,26783840,1090285,0,6499936,15159450,5382116,59889460,0.00086655444
Bulgaria,1964,54507652,32118626,1275634,0,9423808,15652891,5969205.5,68074120,0.0009013368
Bulgaria,1965,56334950,33913004,1326619,124586,10904927,16098839,6563423,72041430,0.0009382936
Bulgaria,1966,61824590,34745710,1410102,186864,12373328,16149871,7120321.5,75778536,0.0009768533
Bulgaria,1967,65888804,37701400,1657344,567958,15180961,16348918,7449669.5,82121250,0.0010182187
Bulgaria,1968,79294830,39293980,1737081,875642,17556806,16579967,7935793.5,89656900,0.0010631221
Bulgaria,1969,76958776,41135730,1755359,908672,22507952,16697804,8039977.5,94104610,0.0011097499
Bulgaria,1970,69534856,33124240,1813399,824351,25411982,15726685,7598866.5,86453016,0.0011513169
Bulgaria,1971,72535690,32140610,1907911,567920,29605120,16223932,7549153.5,89848776,0.0011949408
Bulgaria,1972,72473224,32807456,1911290,381056,30979120,16600244,7976205.5,91857224,0.0012396916
Bulgaria,1973,78442190,33534806,2028693,384700,32769070,16766072,7742862,94973096,0.0012857337
Bulgaria,1974,74384520,33137214,2073792.9,839056,35086464,16634528,7795949.5,94660650,0.0013311167
Bulgaria,1975,93404504,34397630,2093408.1,2224048,34207104,17348408,8727461,103441580,0.0013812893
Bulgaria,1976,81772080,31713994,2080959.1,3890973,35278890,17550014,8452593,100849680,0.0014302909
Bulgaria,1977,81782696,31627648,2211750,4964720,36991744,17561006,8674897,102503304,0.0014796295
Bulgaria,1978,85417500,33892000,2427424,5294480,39593184,17816378,8627876,107493780,0.0015311835
Bulgaria,1979,81040420,34971260,2533377,5664282,35758984,18184132,8887352,104634780,0.0015812481
Bulgaria,1980,79259880,36572316,2497519,7247049,30933688,18538616,9143329,103867576,0.0016309422
Bulgaria,1981,82117210,37134640,2519920,7892256,32539986,18503044,9479166,106988920,0.0016815376
Bulgaria,1982,91462904,39109536,2582359,8749632,39402656,18795450,9605923,117415050,0.0017356566
Bulgaria,1983,91585090,39027344,2583189,9199931,39250840,18728794,9579022,117542770,0.0017893492
Bulgaria,1984,88456410,39151480,2600844,9292294,36000310,18748866,8994263,114070420,0.0018405683
Bulgaria,1985,90568480,41099090,2391861,8951152,36779230,18282104,8972611,115803070,0.0018909767
Bulgaria,1986,92486440,41005468,2558542,9435178,38173080,18255426,8826408,117555110,0.0019420343
Bulgaria,1987,92384960,41771590,2450358,10782721,36268490,18077848,8578627,117396380,0.0019923593
Bulgaria,1988,90786620,38475628,2454463,12447122,34801364,17748946,9127377,115685050,0.0020409513
Bulgaria,1989,89190830,38698410,2290731,11055637,34703230,17492440,8561248,113768080,0.0020880487
Bulgaria,1990,77856936,34774720,2142418,12118836,26416672,17841254,7679851,102304060,0.0021323895
Bulgaria,1991,68865624,31870482,1264765,10170055,17398816,19825058,6606935.5,92149400,0.002174353
Bulgaria,1992,60588320,31525356,1097097,8895152,15122752,18989108,4945809,83047990,0.002210175
Bulgaria,1993,61246010,33121270,1153800,8165246,15246972,18178196,4312539,81088770,0.0022435125
Bulgaria,1994,60604428,31433484,1440690,8127251.5,14620626,15405309,4350344,77416940,0.0022710522
Bulgaria,1995,65729400,31363462,1992658,9989660,13719828,12606847,4037229.5,79854344,0.0022938913
Bulgaria,1996,73713750,31516100,1960521,10210916,13937505,12651416,4151636.2,81941160,0.002317356
Bulgaria,1997,48399750,34067584,1573008,8240442.5,11294869,12280904,3933594.8,68102800,0.0023339808
Bulgaria,1998,48481228,32179524,1118431,7163289,12165136,12146718,3456956.8,66185890,0.002349042
Bulgaria,1999,38653172,26693610,1106452,6174141,12001467,11892530,3204913.5,57268360,0.002358983
Bulgaria,2000,36208584,26489220,1211567,6697317,10626734,11726923,3509481,55087170,0.0023670027
Bulgaria,2001,36904132,30190998,1228410,6206009,10915499,11410878,3720384.5,57154024,0.00237552
Bulgaria,2002,35528052,27910186,1214714,5566304,10892419,11040133,4112878.8,54394936,0.002381649
Bulgaria,2003,40617660,31268338,1272523,5809081,11609969,11185401,4224611.5,59544076,0.0023904545
Bulgaria,2004,35404764,30007438,1444254,5823924,11660574,11172632,4089312.5,55773508,0.0023975035
Bulgaria,2005,36375364,29543352,1618090,6579119,12218384,10970153,3738201.5,57139540,0.0024057373
Bulgaria,2006,37234388,30046514,1549681,6737970,12654825,10954291,3161761.8,57304536,0.0024140712
Bulgaria,2007,41847892,33409828,1979357,6897445,12455412,10952049,3478903,61805484,0.0024247672
Bulgaria,2008,41272176,32546528,1899687,6728727,11844248,10730331,3627076.2,60812476,0.0024352924
Bulgaria,2009,35717136,27326228,982972,5060754,11353465,10463145,3648568.2,53945800,0.0024427911
Bulgaria,2010,40014964,29357222,807287,5382248,10951337,10295367,3583174,57289748,0.0024508643
Bulgaria,2011,50352676,34539784,787298,6157753,10135825,10526853,4174038,65070156,0.0024590224
Bulgaria,2012,44236530,29462342,981292,5767699,10667635,9873047,3305858.2,60272188,0.0024655787
Bulgaria,2013,35934052,25087882,891633,5627627,9632832,9567668,3606612.8,52495332,0.0024696963
Bulgaria,2014,40379144,26638550,911123,5600564,10598681,8600473,3673720.8,55093730,0.0024787423
Bulgaria,2015,42263176,27730506,1105434,5942147,11520539,10504254,3847866,59439004,0.0024981028
Bulgaria,2016,39464840,24202686,1194109,5949250,11921688,10288130,4049786.2,56701748,0.0025158033
Bulgaria,2017,41396344,25845358,1239304,6049699,12201960,10512706,4021781.5,58864904,0.0025355408
Bulgaria,2018,37593016,22142716,1223503,5795138,12424581,9879319,3968306.2,54037456,0.0025523563
Bulgaria,2019,36755230,20785628,1137773,5249416,13023221,9601730,4072388.2,52629868,0.0025685832
Bulgaria,2020,30508542,16263830,1065905,5344025,12145259,9755111,4020544,46776784,0.0025827335
Bulgaria,2021,36524584,20434550,1060385,6259546,12794937,9844647,4104505.5,52861330,0.0026003686
Bulgaria,2022,41320156,24576940,1039991,5139657,13792669,9941450,4137306.2,57439604,0.0026209266
Burundi,1950,4972635,1099,0,0,7694,1061898.1,622791.94,7989289.5,0.00013075644
Burundi,1951,4652877.5,0,0,0,8794,1083330.4,620509.75,8023819.5,0.00013470188
Burundi,1952,4648616,1166,0,0,15164,1102442.2,608088.1,8113974,0.0001386833
Burundi,1953,4608485,0,0,0,15075,1120316.8,588060.4,8249558,0.00014271871
Burundi,1954,4540774,0,0,0,6281,1137864.2,562959.94,8309358.5,0.00014677289
Burundi,1955,4530378.5,0,0,0,7537,1155789.1,535320,8430907,0.00015087375
Burundi,1956,4559445.5,0,0,0,8794,1174353.6,507674.12,8600301,0.00015505089
Burundi,1957,4403296,0,0,0,10050,1193590.6,482555.6,8734331,0.0001592892
Burundi,1958,5389205,0,0,0,10050,1213282.9,462497.75,8945158,0.00016362363
Burundi,1959,7381306,1298,0,0,37645,1233265.2,450033.97,9472674,0.00016819699
Burundi,1960,10390566,0,0,0,36431,1252922.1,447697.6,10012085,0.00017301376
Burundi,1961,9225947,2512,0,0,45224,1335006.2,523628.8,10154091,0.00017798874
Burundi,1962,8856364,0,0,0,43968,1359803.9,529558.1,10183348,0.00018298
Burundi,1963,8354506,0,0,0,47632,1373507.4,531702.94,10169582,0.00018795021
Burundi,1964,7672855.5,0,0,0,47632,1402294.8,541752.7,9749073,0.00019273974
Burundi,1965,6269910,0,0,0,36640,1458727.8,565145.44,9229752,0.00019735037
Burundi,1966,7143261,0,0,0,47632,1487349.2,576552.06,9501473,0.0002020945
Burundi,1967,6446954.5,0,0,0,47632,1562736.4,607345.3,9367140,0.00020686367
Burundi,1968,12616765,0,0,0,54960,1597963.6,622177.1,11597810,0.00021265956
Burundi,1969,7795636.5,0,0,0,73280,1682299,659491,9622488,0.00021766633
Burundi,1970,5757829.5,0,0,0,62288,1775461.1,683143.94,8998717,0.00022250669
Burundi,1971,4083308,0,0,0,73280,1773962,685951.2,8181862.5,0.00022693592
Burundi,1972,5729067,0,0,0,73280,1850847.5,713351.44,9115587,0.00023187105
Burundi,1973,4657933.5,0,0,0,73280,1886263,735438.75,8797529,0.00023668498
Burundi,1974,3917035.8,0,0,0,91600,1908543.1,736021.56,8462859,0.00024135002
Burundi,1975,3369451,0,0,0,76944,1968190.4,764902.3,8156087.5,0.00024593726
Burundi,1976,3849874.5,0,0,0,87936,1982171.4,770139.9,8118422.5,0.00025049428
Burundi,1977,4032964.5,0,0,0,98928,1999062,767064,8008879.5,0.00025499205
Burundi,1978,3683968.8,3538,0,0,99054,2035407.1,767488.8,7532597.5,0.00025929534
Burundi,1979,3518429.2,3664,0,0,106256,2093812.6,788092.8,7407449,0.00026359674
Burundi,1980,3372089.2,7149,0,0,139411,1942909.2,715028.75,7029813.5,0.00026745137
Burundi,1981,3178886.2,7328,0,0,150224,1812931.6,643873.25,6628718,0.00027076268
Burundi,1982,2994550.8,14656,0,0,142896,1859410.9,651974.8,6477528,0.0002740323
Burundi,1983,2779876.8,18320,0,0,186864,1894675.6,665910.7,6282093,0.0002772436
Burundi,1984,2751297.8,18631,0,0,201209,1951555.8,667878.8,6242874,0.00028047254
Burundi,1985,3005359.2,14656,0,0,216176,1933955,659001.75,6329055,0.00028360466
Burundi,1986,3217248.5,18320,0,0,216176,2080097.4,711359.25,6611570.5,0.00028704104
Burundi,1987,3197389.8,25648,0,0,223504,2086339,696918.5,6547486,0.0002903146
Burundi,1988,2737850.8,18029,0,0,209139,2143202,716855.25,6367265.5,0.00029352994
Burundi,1989,2600707.2,18320,0,0,249152,2192305.5,709994.1,6283466,0.00029662444
Burundi,1990,2374491.8,14656,0,0,194192,2384052.8,741372.5,5801198.5,0.0002996279
Burundi,1991,2695678,14656,0,0,223504,2426873.5,741200.7,5765227.5,0.00030268592
Burundi,1992,2354193.2,18320,0,0,197856,2439696.8,751354.9,5369895,0.00030543952
Burundi,1993,2151024.5,18029,0,0,209139,2455683.8,740641.75,5207147,0.00030807758
Burundi,1994,2690585,18320,0,0,216176,2436695.8,692250.4,5404327,0.00031073185
Burundi,1995,3308995.2,18320,0,0,219840,2521585,725844.9,5596951.5,0.00031349357
Burundi,1996,3509049.5,18047,0,0,223777,2565027,722055,5622955.5,0.00031630922
Burundi,1997,3490949.2,18054,0,0,231098,2609964.5,732436,5745160,0.00031921887
Burundi,1998,4020507,18054,0,0,231098,2588419.5,711223.5,5936633,0.00032211124
Burundi,1999,3691773,7223,0,0,245593,2483338.8,734345.3,5648839.5,0.000324596
Burundi,2000,4725204.5,7230,0,0,263906,2539143.2,756732.25,6083978,0.00032765314
Burundi,2001,4681053,10799,0,0,194385,2589954,761829.4,6171717,0.00033107834
Burundi,2002,3563899.5,10992,0,0,201520,2616361.5,753471.5,5822908.5,0.00033429966
Burundi,2003,3541036,7328,0,0,164880,2694433.2,763654.75,5854784,0.00033759177
Burundi,2004,1998712,7328,0,0,194192,2804494,798335.75,5092246,0.0003406064
Burundi,2005,1872267.4,7328,0,0,157552,2922585,835588.56,5380638.5,0.0003439717
Burundi,2006,2243064.2,14656,0,0,172208,3036798.5,876735.8,5659467,0.00034736475
Burundi,2007,2415895,10781,0,0,176083,3147297.8,895520.4,5782018,0.00035097622
Burundi,2008,2652809.2,14656,0,0,183200,3306894.2,940013.2,5959250.5,0.00035481196
Burundi,2009,2553551.5,14656,0,0,197856,3417187.2,995483.7,6479304.5,0.00035896304
Burundi,2010,3093771.5,18320,0,0,311440,3597870.2,1078557.9,7675613.5,0.00036357337
Burundi,2011,4045239.2,10992,0,0,403040,3758640.5,1147961,8920852,0.00036891756
Burundi,2012,4430212,29059,0,0,363241,3820527.5,1183299.6,8696366,0.00037423434
Burundi,2013,4754882.5,21984,0,0,417696,4339654.5,1328894,9543833,0.0003807251
Burundi,2014,4915805.5,14656,0,0,333424,4350381.5,1331010.4,9531844,0.00038726372
Burundi,2015,4975639,7328,0,0,348080,4386641.5,1307466.1,9211602,0.0003935536
Burundi,2016,5169354,40304,0,0,388384,4623276,1438549.4,9137423,0.0004001023
Burundi,2017,5320897.5,21984,0,0,490976,4990940.5,1633235.6,9402569,0.00040726742
Burundi,2018,5439788,18223,0,0,626856,5052732.5,1684309.5,9353654,0.0004145496
Burundi,2019,5488232.5,47632,0,0,641200,4863370,1553232.6,9046860,0.00042159398
Burundi,2020,5542922.5,25763,2966,0,710323,4929782,1576077.2,9158665,0.0004286875
Burundi,2021,5568257,44160,2542,0,728640,5133384.5,1639635.6,9453157,0.00043613938
Burundi,2022,5475651,48263,2542,0,656480,5203459,1682886.8,9520144,0.00044368213
Canada,1950,514864450,96819840,1312008,3554164,52447744,47798056,18681256,469498000,0.011424333
Canada,1951,545548500,96881310,1333752,4081604,60381360,49431548,18991962,497218500,0.011663752
Canada,1952,511207940,89848610,1453714,4275888,63830544,50307356,19359706,462851420,0.011889446
Canada,1953,557429600,82936410,1744417,4810722,69845240,51501704,19776368,508035740,0.012137003
Canada,1954,561394940,80084050,1758994,5946672,75177950,52892776,20233834,509551970,0.012386067
Canada,1955,565631800,72213780,1973416,7437920,85755920,54750948,20723996,513457900,0.012639475
Canada,1956,608085250,78482880,2253256,8540784,97205920,57259600,21238732,555400060,0.012914455
Canada,1957,573925250,64922416,2711176,10863760,100122460,58218972,21769934,520926050,0.01317407
Canada,1958,606723650,57264656,2758422,13428560,104566900,59586430,22309484,554204600,0.013450985
Canada,1959,608204500,53545696,2816570,17305072,107659310,61111650,22849268,553594750,0.013728449
Canada,1960,552881800,49636210,2594879,21536992,115742100,63226036,23381172,516366800,0.013990376
Canada,1961,553161150,45594816,2783862,22965952,118662300,63710292,23869078,521237700,0.014252458
Canada,1962,559785150,47031104,3085507,25977760,126287090,65291500,25263572,532953100,0.014520009
Canada,1963,545691140,46598750,3143656,22365056,134270940,66123540,26335002,522553600,0.014781675
Canada,1964,577560450,51918880,3547061,34159470,143720400,69609530,26888896,558065400,0.0150625
Canada,1965,618493900,54175904,3746947,38035984,151748220,71872780,28102798,608004000,0.015369489
Canada,1966,548920060,52582064,4001347,42421790,155826260,71880040,29234488,552739700,0.015649619
Canada,1967,559409900,57315950,3583404,45063536,171489860,74375230,29463420,574701000,0.015941879
Canada,1968,568326700,60577644,3659768,55524924,179204740,76742240,29735610,592677800,0.016243197
Canada,1969,565454500,59118640,3699701,58297904,181529220,77084380,30273702,595030800,0.016546007
Canada,1970,600060000,58814530,3561598,62625090,211372500,80397300,29495720,636029760,0.01686866
Canada,1971,604851600,55876000,4068172,67468900,220327310,80907570,31034702,642583940,0.017191956
Canada,1972,631942300,62155500,4476858,76485260,233317620,85641020,31949138,674559170,0.017535483
Canada,1973,632502100,52014144,4995054,81868420,238174660,90874696,35930716,686132800,0.01789024
Canada,1974,624719740,48507240,5135027,83516430,248922480,89937260,37349676,679343550,0.018237798
Canada,1975,627822460,61284628,4933023,85914270,241987460,88884504,34856852,681732100,0.018581215
Canada,1976,651430400,59100320,4767158,98928000,233733890,87271990,36891056,701016640,0.018925976
Canada,1977,658695300,65032332,4776091,101954460,233700910,86941760,40294690,710476300,0.019272642
Canada,1978,672571700,69509140,5112975,104551310,233823420,86182470,43245544,723588200,0.0196214
Canada,1979,668536100,76028000,5832969,112572740,244293540,89087190,41431264,720167800,0.01997031
Canada,1980,718747500,81171580,5207679,112040530,241294380,88792776,40478308,769192900,0.020336797
Canada,1981,700998400,83689420,5034408,110026260,227908130,88479224,38819210,752422340,0.020694312
Canada,1982,638940740,88444510,4182151.8,110325730,208640980,87455760,39267240,691291650,0.021019656
Canada,1983,637727800,93523600,3906182,114031010,193810940,86810590,47913572,695919740,0.021344475
Canada,1984,677195000,102914430,4276370,121230770,192506560,89376790,46011588,734504640,0.021684086
Canada,1985,683892350,99763390,5063271,125224530,186658820,90146264,40101270,734440500,0.022020567
Canada,1986,659499140,92486690,5269662,115782400,186427980,90211400,36927104,709931460,0.022346102
Canada,1987,674189950,99030590,6258507,119120300,201864420,90984360,38954370,727490500,0.022676008
Canada,1988,720825100,106406220,5986391,127203090,210881520,94329544,38721696,777206850,0.023029087
Canada,1989,702670200,106897200,6262814,138422260,206642270,96156610,44540436,767227000,0.023379916
Canada,1990,718491000,99004880,5823211,125716240,212495730,96320530,44925144,792186240,0.023735924
Canada,1991,680374900,103904740,4770787,125376570,200272720,98098620,42123440,757784260,0.024078283
Canada,1992,691125100,106720824,4804072,132661830,203270420,102308344,42175920,773245760,0.024425246
Canada,1993,675859700,98807976,4892831,137762670,206551060,103985660,43971544,761380900,0.024759537
Canada,1994,716327200,102480750,5769324,140977970,211679760,107388440,48115844,807255400,0.025121668
Canada,1995,695998000,104309410,6529322,148261220,214360110,111106450,48013616,794423500,0.025485925
Canada,1996,742436800,106238220,6185381,155033490,221116080,113049930,48288780,843555460,0.025878465
Canada,1997,725230300,113044290,6657483,153691310,229101920,115628910,41319556,821875500,0.02626596
Canada,1998,755040100,119192136,6828347,150443660,232033570,116372700,41632548,853685440,0.026670408
Canada,1999,785276300,119514904,7118443,162930240,234959650,116546936,40544824,882135360,0.0270824
Canada,2000,787446200,128952490,7232124,173423040,237231460,120093050,39309030,896376260,0.02750699
Canada,2001,821242200,126479720,6982743,165500290,241069060,120260104,38285016,921271500,0.027943652
Canada,2002,778228600,123971550,7148304,171754740,242085940,122747260,39012732,894814900,0.028374298
Canada,2003,794802940,123101500,7248136,174245250,257945490,121622550,39706468,918316350,0.028814973
Canada,2004,811693600,115514200,7519955,170262460,266975250,125216600,39091460,928975040,0.029261248
Canada,2005,803438800,116624190,7613986,169200370,260960510,123625096,40042760,905438850,0.029692935
Canada,2006,765614500,114029850,7728498,168452320,259202340,127163690,37433010,885117100,0.030120954
Canada,2007,769507700,118820930,7731020,180770420,265861020,125631740,41038044,898928960,0.03055129
Canada,2008,713185800,112679890,6988372,181200060,257097440,122592970,39777956,847861570,0.030947428
Canada,2009,653725500,93362400,5364043,174223170,253422980,116306504,38134596,788939260,0.03130358
Canada,2010,640356500,95843840,6005436,178268480,257904540,117226504,39159936,788575040,0.031660717
Canada,2011,700765200,86834820,6020141,193975940,259433040,118034856,41458092,846700350,0.032041915
Canada,2012,673267800,81543750,6532305,197213420,260896580,121051220,43250036,820174700,0.032407913
Canada,2013,689640500,79249380,5973037,204249760,260548980,121799820,43029704,838991800,0.032780375
Canada,2014,730657500,76961840,5911522,211464910,253107340,127018140,42418412,887262340,0.03317635
Canada,2015,708503400,73719400,6184772,213612450,254033540,125830080,42385420,857682560,0.033550028
Canada,2016,691969150,74001440,6114245,210439150,252213980,120974296,41423864,841481150,0.033905003
Canada,2017,713344900,73401464,6863102,216781440,255802510,123051740,42194972,855190660,0.034264527
Canada,2018,680667700,61320372,6989642,231730800,261649170,124514370,43997910,829358850,0.034613315
Canada,2019,681297200,58777120,7195056,234935410,263306130,124017540,42608440,837691400,0.034964733
Canada,2020,615787260,48575084,6712529,224904670,228175490,109582920,44565420,759515260,0.0352513
Canada,2021,626037950,45794536,7378741,230941660,237082880,113758504,43400420,773065400,0.03555027
Canada,2022,657754700,38198412,6751512,239740960,246264600,115991400,45076944,810218300,0.035864763
Chile,1950,43606220,5682053,254400.02,0,3447824,8956068,1925272.2,43379716,0.0011957942
Chile,1951,41526564,5701184,345257,0,3935136,9585919,1996559.6,42484120,0.001220488
Chile,1952,43843240,5748816,403406,0,4334512,9988033,2095265.6,46020284,0.0012472896
Chile,1953,45918810,5521648,377966,0,4400464,10234106,2215115.2,48544210,0.0012748791
Chile,1954,49118372,5488672,381600,91600,5063648,10773423,2349833.8,51844250,0.0013043112
Chile,1955,52356788,5459360,396137,91600,5514320,11234533,2493146.2,55323744,0.001335778
Chile,1956,54417540,5534353,381718,91628,5614986,11608765,2638777.5,57420336,0.0013686189
Chile,1957,54981130,5089296,359794,91600,5770800,11905119,2780452.8,58067120,0.0014019139
Chile,1958,52835970,4733888,359794,91600,6481616,12461027,2911897.2,56308744,0.0014349859
Chile,1959,57820356,4543360,414308,91600,6540240,12813609,3026836,61202220,0.0014708727
Chile,1960,60347784,4510384,414308,91600,6924960,13347019,3118993.8,64400092,0.0015087229
Chile,1961,51388100,4439643,436114,102566,7216251,13825909,3132076.2,60257110,0.001545033
Chile,1962,53301092,4771574,505276.03,102614,8333763,14590997,3198308.5,64252496,0.0015839591
Chile,1963,50930370,4601984,577851,102592,9094048,15050052,3218172.5,63545840,0.0016228663
Chile,1964,49796964,4404128,625097,102592,9808528,15637172,3292262.8,63600904,0.0016624287
Chile,1965,48473344,4360160,585120,113584,10182256,16107123,3342332.5,63822324,0.0017028045
Chile,1966,48645064,4333666,675845,113562,11429450,17158960,3437473.8,65060100,0.0017452462
Chile,1967,50436124,4553485,610443,124552,11484453,17778184,3536021,68084200,0.0017895944
Chile,1968,50150804,4687066,610665,128262,12837210,18491008,3455714.5,68943384,0.0018348949
Chile,1969,64414984,4730224,708685,142896,13333296,19016996,3482871.5,79220790,0.0018854822
Chile,1970,64488656,4763908,1010481,2367296,14401661,19020754,3594071.5,79456390,0.0019343239
Chile,1971,67411030,5152281,664072,2491857,15284613,19098348,3583400,81764640,0.0019831262
Chile,1972,74666000,4357063,659083,2554140,16288599,20150894,3733216.8,87728220,0.0020355152
Chile,1973,74494104,4671600,643433,2264352,15421776,19493474,3698277.8,85611710,0.0020854392
Chile,1974,67066000,4487766,654915,2256705,14822450,19582574,3813819.5,81192270,0.0021324852
Chile,1975,76629510,3568167,456961,2256664,12876908,19319204,3756760.5,84503710,0.0021797249
Chile,1976,56464844,3646235,425467,1597747,13753084,18987386,3742683.2,72516870,0.0022203266
Chile,1977,50399010,3850864,486977,1505904,14084416,18801978,3736889,68122830,0.00225809
Chile,1978,44151800,3916816,498939,912336,14546080,18653432,3863710.8,62277012,0.0022919248
Chile,1979,43236190,4246576,561914,1417968,15421776,19471090,4030588.8,62101470,0.0023263036
Chile,1980,42310624,5117865,642625,1432416,15441519,22069482,4059782,64829330,0.002365012
Chile,1981,39274884,4932481,740110,1641717,15753889,23935432,4116210.2,64769656,0.0024057373
